Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,ES,XX,,3,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,GB,XX,,1,carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,GB,,1,,ivory pieces,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,ZA,XX,12,,trophies,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AL,US,XX,,1,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AO,PT,AO,,1,carvings,,L,I
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,CM,,1,,trophies,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,GB,XX,,2,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,MZ,,,2,feet,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,MZ,,,1,tails,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,MZ,,1,,trophies,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,MZ,,2,4,tusks,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,2,,ears,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,10,,feet,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,4,,feet,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,6,,skins,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,4,,skins,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,8,,skin pieces,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,5,,tails,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,2,,teeth,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,BW,,12,,tusks,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,CH,XX,,3,ivory carvings,,E,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,CN,NG,,6,ivory carvings,,E,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,LI,XX,1,,ivory carvings,,E,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,MX,XX,,1,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,NZ,XX,,125,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZM,,2,,tusks,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,DE,XX,,1,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ES,XX,,3,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,FR,XX,,1,carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,106,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,6,carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,294,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,1,feet,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,7,skin pieces,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,GB,XX,,1,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,KE,,,2,carvings,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,LS,,,4,feet,,,
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,LS,,,29,hair,,,
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,LS,,,4,tusks,,,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,NZ,GB,,209,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,NZ,GB,,23,ivory pieces,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,NZ,GB,,1,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,NZ,XX,,459,carvings,g,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,NZ,XX,,25,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,NZ,XX,,51,ivory pieces,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,NZ,XX,,2,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,SG,XX,,1,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,US,XX,,2,hair,,S,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,UY,,,12,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,US,XX,1,,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,US,XX,,1,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,AU,ZA,,4,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,MZ,,,4,feet,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BW,GB,XX,,21,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BY,GB,XX,,8,carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BY,GB,,6,,specimens,,Q,U
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,AT,XX,,1,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,FR,SD,,1,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,FR,SN,,5,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,FR,XX,,1,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,FR,XX,,1,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,FR,,56,,ivory pieces,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,FR,,2,,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,XX,,145,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,XX,,87,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,,102,,ivory pieces,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,,3,,ivory pieces,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,GB,,36,,ivory pieces,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,JP,,1,,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,MU,,2,,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,NZ,XX,,2,ivory pieces,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,TN,,2073,,ivory carvings,g,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,TN,,4,,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,TZ,,2,,tusks,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,XX,,208,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,XX,,3,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,XX,6,,specimens,ml,S,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,ZA,,2,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,,3,,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,,281,,ivory pieces,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,,20,,specimens,ml,S,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,AT,XX,3,,ivory carvings,,E,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,AT,XX,2,104,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,AT,XX,1,,ivory pieces,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,AU,XX,,1,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,BW,,12,,feet,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,BW,,3,,tails,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,BW,,12,,tusks,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,TZ,,1,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,TZ,1,,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,,33,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,,1,carvings,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,,1,carvings,,S,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,,28,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,1,,ivory carvings,,E,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,32,,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,1,,ivory carvings,,S,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,19,,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,,200,ivory pieces,kg,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,4,4,ivory pieces,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,BI,,1,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,BW,2,,tusks,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,CF,,2,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,TZ,,4,trophies,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,TZ,6,2,tusks,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,XX,,4,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,XX,,4,carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,XX,2,20.5,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,XX,4,,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,XX,5,,ivory carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,XX,16,,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,XX,,38,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,XX,4,,derivatives,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,XX,36,,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GR,XX,1,,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,HK,XX,,535,ivory carvings,g,,
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,HK,XX,32,,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,HK,,,27,ivory carvings,,P,U
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IT,XX,,3,carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IT,XX,3,,ivory carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IT,XX,,88,ivory pieces,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,MT,XX,,1,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,MT,XX,1,,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,NZ,GB,,56,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,NZ,XX,,149,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,NZ,XX,127,,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,TW,XX,1,,ivory carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,TZ,,1,,tails,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,TZ,,2,,tusks,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,US,XX,,2,ivory carvings,,E,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,US,XX,,3,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,US,XX,2,,ivory carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,US,XX,18,6,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,US,XX,,6,ivory pieces,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,UY,XX,1,,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,UY,,,1,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZA,,58,,hair,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZA,,2,,tusks,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,AT,CF,,2,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,AT,NG,6,,ivory carvings,,E,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,AT,XX,,1,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,AT,,2,,teeth,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,AU,ZA,,1,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,BE,CD,,2.5,carvings,kg,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,BR,,,16,ivory pieces,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,CA,XX,,29,ivory pieces,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,CH,TZ,,2,tusks,,T,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DE,CI,,2,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DE,KE,,2,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DE,XX,,16,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DE,,52,,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DK,BW,1,,trophies,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DK,ZW,,2,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,DK,,2,,teeth,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ES,XX,,1,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,BJ,2,,ivory pieces,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,BJ,,2,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,GA,,2,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,XX,,71,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,XX,,2,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,FR,XX,,1,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,,107,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,,1871,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,XX,,1,live,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,GB,,107,,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,HU,CG,,4,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,HU,KE,,2,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,HU,NA,,1,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,HU,XX,,2,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,HU,ZA,,2,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,HU,ZM,,4,tusks,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,IT,XX,,2,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,SD,,13.7,,ivory carvings,kg,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,SE,,,3,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,SN,,,2,derivatives,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,SN,,,22,ivory carvings,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,SN,,,1,live,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,SN,,,2,tusks,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,SN,,,1,unspecified,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,US,XX,,52,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,US,XX,,1,ivory pieces,,T,I
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,US,,2,,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CO,US,XX,,1,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CU,ES,XX,,3,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CU,ES,XX,,2,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CU,ES,,52.9,,tusks,kg,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,MC,ZW,,4,live,,Q,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,TZ,,1,,trophies,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,US,XX,,52,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,ZA,,1,,bones,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CF,,,24,specimens,,S,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,XX,1,1,carvings,,E,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,XX,3,,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,XX,8,,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,XX,,3,ivory carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,XX,,4,ivory carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CM,,2,,trophies,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CM,,2,,tusks,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CN,,10,,ivory pieces,,S,I
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CN,,,10,teeth,,S,I
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ET,,2,,ivory pieces,,S,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,IL,,,1,ivory carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,JP,XX,4,,carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,JP,,,4,carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,KR,ZM,,1,carvings,,P,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,LB,CM,2,,tusks,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,LB,XX,1,,carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,,1,ears,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,,2,feet,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,30,,ivory pieces,,S,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,,7,skin pieces,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,,1,tails,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,1,,trophies,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,MZ,,2,4,tusks,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,QA,DE,,5,trophies,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,QA,XX,5,,carvings,,Q,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,TZ,,1,,trophies,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,TZ,,2,,tusks,,H,W
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,XX,3,,carvings,,P,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,XX,47,,carvings,,T,O
2012,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,XX,,184,ivory carvings,,P,O
